NM_053186,1.5,-0.5,-0.5,-0.5
NM_009942,1.482250339,-0.278593836,-0.623333142,-0.58032336
NM_018872,-0.456326795,-0.584716842,1.497247508,-0.456203871
NM_030266,-0.5,-0.5,1.5,-0.5
NM_198006,-0.325752123,-0.648570175,1.486808665,-0.512486368
NM_026123,-0.621896694,1.313828105,-0.915050793,0.223119382
NM_001290801,-0.50182008,-0.496354862,1.499995022,-0.50182008
NM_173870,0.018499882,-0.713219628,-0.713219628,1.407939374
NR_110976,-0.5,-0.5,-0.5,1.5
NM_026913,-0.768146028,-0.923571494,0.594847516,1.096870005
NM_027098,1.164436638,-0.902646964,-0.76139022,0.499600546
NM_172054,-0.299925546,1.48176279,-0.501324916,-0.680512329
NM_198303,1.472669956,-0.632055048,-0.222276009,-0.618338899
NM_010678,1.5,-0.5,-0.5,-0.5
NM_026850,0.167150835,-1.442794629,0.833743708,0.441900086
NM_053257,-0.866019607,0.870500818,-0.866019607,0.861538396
NM_001252219,1.5,-0.5,-0.5,-0.5
NM_018775,-0.651723936,-0.154819194,1.458267067,-0.651723936
NM_001033135,-0.932827925,1.054955692,-0.771501409,0.649373642
NM_001252202,-0.5,-0.5,1.5,-0.5
NM_010555,-0.795856916,0.312924686,-0.795856916,1.278789146
NM_008362,1.5,-0.5,-0.5,-0.5
NM_133193,1.5,-0.5,-0.5,-0.5
NM_001025602,-0.5,1.5,-0.5,-0.5
NM_001033289,1.5,-0.5,-0.5,-0.5
NM_023514,-0.86234415,0.975149883,-0.86234415,0.749538417
NM_010879,-0.617491407,-0.646328791,-0.205449654,1.469269851
NM_026430,-0.5,-0.5,-0.5,1.5
NM_009418,-0.859999745,1.004224842,0.715774647,-0.859999745
NM_029368,-0.5,-0.5,-0.5,1.5
NM_028599,1.5,-0.5,-0.5,-0.5
NM_172653,1.477425098,-0.614690761,-0.614690761,-0.248043576
NM_028696,0.860375312,-0.911187611,-0.819638381,0.87045068
NM_001205314,1.5,-0.5,-0.5,-0.5
NM_009283,-0.846311687,-0.846311687,1.106144433,0.586478941
NM_001081081,-0.855901804,0.872439748,-0.876066252,0.859528308
NM_001113383,-0.789667619,0.529625219,1.145430269,-0.885387869
NM_008667,-0.865065422,-0.865065422,0.922716356,0.807414489
NM_001290984,-0.253442854,-0.612459461,-0.612459461,1.478361775
NM_133810,1.467921125,-0.198396483,-0.634762321,-0.634762321
NM_001033194,1.181300581,-1.147022222,0.362519521,-0.39679788
NM_001081433,-0.502216995,-0.495558621,-0.502216995,1.499992611
NM_031179,0.529484268,-1.35949354,0.928310601,-0.09830133
NM_026424,-1.043104709,-0.173558159,-0.147206739,1.363869608
NM_001039710,1.5,-0.5,-0.5,-0.5
NM_010477,0.149001832,-0.771165671,1.357398803,-0.735234964
NM_008303,0.738496221,-1.469805185,0.481606301,0.249702664
NM_025283,0.795175224,-0.948632735,0.9299631,-0.776505589
NM_139146,-0.708074661,0.002907624,-0.708074661,1.413241697
NR_004860,-0.5,-0.5,1.5,-0.5
NM_001159865,-0.5,-0.5,-0.5,1.5
NM_001177867,1.5,-0.5,-0.5,-0.5
NM_025824,1.226206775,-0.828510904,-0.803374868,0.405678998
NR_027853,0.063100905,1.346519242,-0.397084768,-1.012535379
NM_001042634,-0.5,-0.5,-0.5,1.5
NM_022988,1.5,-0.5,-0.5,-0.5
NM_001271526,1.5,-0.5,-0.5,-0.5
NM_008765,1.5,-0.5,-0.5,-0.5
NM_172513,-0.215843677,-0.627799921,-0.627799921,1.471443518
NM_025597,1.497207154,-0.471725141,-0.441890986,-0.583591027
NR_045007,0.037667103,-0.87980875,1.388003209,-0.545861561
NM_009805,1.5,-0.5,-0.5,-0.5
NM_207653,1.5,-0.5,-0.5,-0.5
NM_001080126,-0.667054069,0.292128713,1.282774317,-0.907848961
NM_172406,1.26955219,-0.799787963,-0.799787963,0.330023735
NM_001037812,1.494770454,-0.604619695,-0.489302788,-0.400847971
NM_001164682,-0.5,1.5,-0.5,-0.5
NM_028717,-0.5,-0.5,-0.5,1.5
NM_008057,-0.5,-0.5,-0.5,1.5
NM_009460,0.708458417,-1.47982591,0.312546746,0.458820748
NM_018868,1.5,-0.5,-0.5,-0.5
NM_007561,1.5,-0.5,-0.5,-0.5
NM_001037725,1.490219918,-0.335509712,-0.577355103,-0.577355103
CUFF.114.1,1.488034726,-0.31886197,-0.601866865,-0.567305891
NM_021312,1.5,-0.5,-0.5,-0.5
NM_001199061,1.5,-0.5,-0.5,-0.5
NM_173444,-0.306220305,1.486393216,-0.574916044,-0.605256866
NM_001045513,1.244144894,0.375279963,-0.809712428,-0.809712428
NM_001077407,0.303544793,1.260464584,-1.001124431,-0.562884947
NM_001077405,-0.351219846,0.996813524,-1.237841051,0.592247372
NR_040601,-0.872079602,-0.786404256,1.179785193,0.478698666
NM_001081436,-0.845733831,0.582164913,-0.845733831,1.109302749
NR_045915,-0.5,1.5,-0.5,-0.5
NM_001160040,1.5,-0.5,-0.5,-0.5
NM_145518,-0.5,-0.5,1.5,-0.5
NM_018796,0.138704995,0.540759323,-1.448223115,0.768758797
NM_011780,1.5,-0.5,-0.5,-0.5
NM_172422,-0.5,1.5,-0.5,-0.5
NM_033563,-0.5,-0.5,-0.5,1.5
NM_025964,-0.5,1.5,-0.5,-0.5
NM_001097644,-0.813326904,-0.813326904,1.234039033,0.392614774
NM_001042659,-0.533795015,1.498225294,-0.430635264,-0.533795015
NM_001039493,-0.055344065,1.422453472,-0.823320742,-0.543788665
NM_010497,-0.48714341,-1.036643302,1.275264075,0.248522637
NM_011086,-0.338270088,1.490540213,-0.576135063,-0.576135063
NM_025683,1.5,-0.5,-0.5,-0.5
NM_007381,-0.269654115,-0.955591177,-0.182210402,1.407455694
NM_001190984,-0.372462307,-0.560806858,1.494076024,-0.560806858
NM_021295,1.5,-0.5,-0.5,-0.5
NM_026195,0.288521936,1.291251245,-0.761747104,-0.818026077
NM_001276413,1.145843321,-0.838271996,0.530700672,-0.838271996
NM_001276411,-0.5,-0.5,-0.5,1.5
NM_001005423,-0.843571388,-0.843571388,1.120653733,0.566489043
NM_009084,1.36059171,0.049151183,-0.428568309,-0.981174584
NM_001289895,-0.861703618,0.739499895,0.983907341,-0.861703618
NM_009909,1.5,-0.5,-0.5,-0.5
NM_029711,0.022739968,1.406471053,-0.714605511,-0.714605511
NM_146110,0.546891656,0.268709738,-1.479272063,0.663670669
NM_001190444,-0.5,-0.5,-0.5,1.5
NM_025580,-0.850230029,0.617382881,-0.850230029,1.083077178
NM_027154,1.213271366,0.42712802,-0.826491573,-0.813907813
NM_013612,1.5,-0.5,-0.5,-0.5
NM_153088,1.5,-0.5,-0.5,-0.5
NM_021383,1.453226864,-0.150591563,-0.743579503,-0.559055798
NM_001081456,-0.5,1.5,-0.5,-0.5
NM_029888,1.499031561,-0.52508226,-0.52508226,-0.448867041
NM_025784,-0.5,1.5,-0.5,-0.5
NM_001014974,1.5,-0.5,-0.5,-0.5
NM_024264,1.5,-0.5,-0.5,-0.5
NM_026977,0.831781439,-0.865693358,-0.865693358,0.899605278
NM_170755,1.322795063,-0.774336087,-0.774336087,0.225877111
NM_001159905,-0.5,-0.5,1.5,-0.5
NM_001159906,1.490735876,-0.585904807,-0.564358539,-0.340472531
NM_026846,-0.5,-0.5,-0.5,1.5
NR_109938,0.044788233,-0.721720912,-0.721720912,1.39865359
NM_011494,-0.5,-0.5,1.5,-0.5
NM_009447,-0.5,1.5,-0.5,-0.5
NM_020266,-0.5,-0.5,1.5,-0.5
NM_001159884,-0.5,-0.5,1.5,-0.5
NM_016878,1.162837494,-0.754171714,-0.909857563,0.501191784
NM_001173477,1.5,-0.5,-0.5,-0.5
NM_133708,1.284612975,0.301952131,-0.793282553,-0.793282553
NM_001001566,-0.652000165,1.458096666,-0.652000165,-0.154096335
NM_027886,-0.489785816,1.499167289,-0.544576924,-0.464804549
NM_001001981,1.5,-0.5,-0.5,-0.5
NM_001136222,1.5,-0.5,-0.5,-0.5
NM_183027,1.5,-0.5,-0.5,-0.5
NM_001111279,-0.630651681,-0.208727204,-0.630651681,1.470030567
NM_001081210,1.111485634,-0.845328442,-0.845328442,0.57917125
NM_016716,-0.373377636,-0.813172171,1.457968473,-0.271418666
NM_175291,-0.502821396,1.499988026,-0.494345234,-0.502821396
NM_001285927,1.499969158,-0.504524138,-0.490920882,-0.504524138
NM_029409,-0.5,-0.5,-0.5,1.5
NM_010472,-0.5,-0.5,1.5,-0.5
NM_172430,-0.5,1.5,-0.5,-0.5
NM_001003948,1.030130513,0.684601167,-0.85736584,-0.85736584
NM_133975,-0.843459806,0.56569892,1.121220693,-0.843459806
NM_213615,1.494007486,-0.612180076,-0.487643766,-0.394183644
NM_001037909,0.975236288,-1.277737668,-0.279183447,0.581684826
NM_001081746,-0.354400858,-1.059804571,0.094230049,1.319975379
NM_001013817,-0.822584534,-0.45584942,1.444933833,-0.166499879
NM_013673,-0.5,-0.5,-0.5,1.5
NM_030194,-0.209824857,0.055129505,-1.135287665,1.289983017
NM_133781,-0.780256768,1.222059054,-0.853426405,0.41162412
NM_022417,-0.420659553,1.207426715,-1.119904395,0.333137233
NR_037692,1.5,-0.5,-0.5,-0.5
NM_027357,1.457885847,-0.159069034,-0.595541233,-0.70327558
NM_008311,1.5,-0.5,-0.5,-0.5
NM_010880,0.401467529,1.228796332,-0.816410522,-0.813853339
NM_008972,0.820886286,0.800300074,-0.379581063,-1.241605297
NM_008801,1.5,-0.5,-0.5,-0.5
NM_153530,-0.5,-0.5,-0.5,1.5
NM_001039170,-0.744613751,1.369994214,-0.744613751,0.119233289
NM_023314,1.5,-0.5,-0.5,-0.5
NM_001039169,-0.5,-0.5,-0.5,1.5
NM_146112,-0.5,-0.5,1.5,-0.5
NM_001110212,-0.5,-0.5,1.5,-0.5
NM_001110192,1.5,-0.5,-0.5,-0.5
NM_177646,-0.438881159,-0.529869201,-0.529869201,1.498619561
NM_001033291,-0.5,-0.5,1.5,-0.5
NM_201642,-0.504445745,-0.491078729,1.49997022,-0.504445745
NM_177305,-0.701537126,0.188627356,-0.825378551,1.338288321
NM_133816,-0.5,-0.5,-0.5,1.5
NM_133805,1.220758215,-1.214406663,0.129009068,-0.135360621
NM_001111312,-0.5,-0.5,1.5,-0.5
NM_001111311,0.500967554,1.164709902,-0.781644684,-0.884032772
CUFF.207.1,-0.623160749,1.478027815,-0.251783871,-0.603083196
NM_016894,1.330536992,-0.832632298,0.205162301,-0.703066995
NM_026454,-0.267792993,-0.57047348,-0.641880802,1.480147275
CUFF.214.1,-0.516891371,1.499566861,-0.465872268,-0.516803222
NM_016717,-0.616302332,1.476734125,-0.616302332,-0.24412946
NM_023343,1.497092809,-0.526719586,-0.412841937,-0.557531285
NM_023046,1.5,-0.5,-0.5,-0.5
NM_207225,0.417927942,-0.818415955,1.218903968,-0.818415955
NM_024197,-0.297739089,-0.597686159,1.485313102,-0.589887854
NM_001163425,1.188680197,-0.966097516,-0.672060212,0.44947753
NM_016696,1.363892883,-0.879887265,0.110462711,-0.594468329
NM_175118,-0.849558517,-0.849558517,0.611859858,1.087257176
NM_181405,1.019927184,0.692762191,-0.937513149,-0.775176226
NM_023200,1.496371118,-0.547550027,-0.548341984,-0.400479107
NM_133808,-0.307646225,0.059795752,-1.074211513,1.322061986
NM_001159718,0.515946136,-1.485016508,0.312813228,0.656257144
NM_010891,0.195588495,-0.766266005,-0.766266005,1.336943514
NM_021537,-0.45619974,-0.514475857,1.499263543,-0.528587946
NM_025920,0.871459651,-0.866016852,-0.866016852,0.860574053
NM_174874,-0.5,-0.5,1.5,-0.5
NM_001105667,-0.5,1.5,-0.5,-0.5
NM_023136,-0.550892202,1.495897791,-0.550892202,-0.394113387
NM_025454,1.498867058,-0.527099793,-0.444667471,-0.527099793
NM_026321,1.5,-0.5,-0.5,-0.5
NM_009183,-0.5,-0.5,-0.5,1.5
NM_001159745,1.5,-0.5,-0.5,-0.5
NM_133825,-0.290060709,-0.743199077,-0.439849857,1.473109643
NM_173760,1.499070762,-0.524575995,-0.449918773,-0.524575995
NM_013626,1.111485529,-0.845328461,-0.845328461,0.579171394
NM_013784,-0.132443022,-0.660197387,-0.660197387,1.452837797
NM_029349,-0.570716676,-0.604114135,1.487197287,-0.312366476
NM_009399,1.5,-0.5,-0.5,-0.5
NM_001122675,-0.5,-0.5,1.5,-0.5
NM_001122676,-0.5,-0.5,-0.5,1.5
NM_133821,1.497900151,-0.536702179,-0.536702179,-0.424495794
NM_009741,0.276867948,1.297624874,-0.787246411,-0.787246411
NM_027534,0.044537137,-0.6852551,-0.757412362,1.398130325
NM_009190,1.160369551,-1.232499436,0.292858912,-0.220729027
NM_011459,-0.5,1.5,-0.5,-0.5
NM_001081316,-0.5,-0.5,-0.5,1.5
NM_011650,1.469990208,-0.594035441,-0.664474962,-0.211479804
NM_026472,1.5,-0.5,-0.5,-0.5
NR_027901,1.5,-0.5,-0.5,-0.5
NM_022327,0.85771687,-0.935121731,0.871430886,-0.794026026
NM_146103,-0.429596427,1.497210767,-0.578003537,-0.489610803
NM_019933,-0.5,1.5,-0.5,-0.5
NM_175106,-0.5,-0.5,-0.5,1.5
NM_019432,1.5,-0.5,-0.5,-0.5
NM_007830,0.673183596,1.020270903,-0.657020817,-1.036433682
NM_028439,-0.5,-0.5,1.5,-0.5
NM_010766,-0.506920081,-0.506920081,-0.486087504,1.499927666
NM_001271532,-0.5,-0.5,-0.5,1.5
NM_133748,1.5,-0.5,-0.5,-0.5
NM_178082,1.5,-0.5,-0.5,-0.5
NM_001025156,-0.5,1.5,-0.5,-0.5
NM_029955,1.482770069,-0.28052181,-0.601124129,-0.601124129
NM_025860,1.5,-0.5,-0.5,-0.5
NM_023735,1.5,-0.5,-0.5,-0.5
NM_001205385,1.5,-0.5,-0.5,-0.5
NM_001205386,-1.260735454,0.87798502,0.723559148,-0.340808714
NM_028787,0.032768576,1.362652572,-0.987972609,-0.407448539
NR_045298,-0.5,-0.5,-0.5,1.5
NM_028399,-0.473580173,-0.513079883,-0.513079883,1.49973994
NM_178690,-0.629239134,-0.629239134,-0.212257286,1.470735554
NM_001285945,-0.5,1.5,-0.5,-0.5
NM_181750,1.5,-0.5,-0.5,-0.5
NM_026390,1.489796612,-0.52296778,-0.342645527,-0.624183305
NM_008567,1.499614131,-0.46779564,-0.515909245,-0.515909245
NM_177445,1.5,-0.5,-0.5,-0.5
NM_009911,-0.5,1.5,-0.5,-0.5
NM_008551,0.133143185,-1.023485433,1.322210405,-0.431868157
NM_001136070,-0.5,-0.5,1.5,-0.5
NM_018750,1.5,-0.5,-0.5,-0.5
NM_019777,-0.652820513,-0.151947005,1.45758803,-0.652820513
NM_001081011,-1.247713059,-0.219848766,0.335026736,1.13253509
NM_173865,-0.403137042,1.496560443,-0.5467117,-0.5467117
NM_144875,0.580715119,-1.05049174,1.086032252,-0.616255631
NM_175294,0.397301349,-0.156134569,-1.301407875,1.060241094
NM_001145804,0.296806723,-0.408308289,-1.114500004,1.226001571
NM_007923,-0.327894482,1.4893095,-0.580707509,-0.580707509
NM_172510,-0.216056403,1.471361242,-0.611518483,-0.643786355
NM_008795,-0.63065164,-0.208727308,-0.63065164,1.470030588
NM_028778,-0.5,-0.5,-0.5,1.5
NM_001195025,-0.5,-0.5,-0.5,1.5
NM_172516,1.5,-0.5,-0.5,-0.5
NM_172517,-0.5,-0.5,1.5,-0.5
NM_177129,1.5,-0.5,-0.5,-0.5
NM_008575,-0.543807273,-0.543807273,1.496984748,-0.409370202
NM_133819,-0.630339474,-0.098950396,-0.713999842,1.443289712
NM_009227,1.466344208,-0.775749532,-0.276062862,-0.414531813
NM_001166552,-0.631859465,-0.205700822,1.469419751,-0.631859465
NM_213616,-0.5,-0.5,-0.5,1.5
NM_007570,1.48591832,-0.407542769,-0.390008814,-0.688366737
NM_001144855,1.5,-0.5,-0.5,-0.5
NM_001042485,0.970481437,-1.29130892,0.572252252,-0.251424769
NM_020588,0.970478476,-1.291321712,0.572240493,-0.251397258
NM_028057,0.287775849,1.292018059,-0.789896954,-0.789896954
NM_028320,1.244348278,-0.654216375,-0.946783094,0.356651191
NM_153128,-0.5,-0.5,-0.5,1.5
NM_145510,1.5,-0.5,-0.5,-0.5
NM_001278115,-0.5,1.5,-0.5,-0.5
NM_177081,-0.413166338,-0.287400848,-0.768040407,1.468607593
NM_026823,-0.424027517,1.496900512,-0.580940939,-0.491932056
NM_001159624,1.499789763,-0.51176833,-0.476253103,-0.51176833
NM_011590,-0.745487117,1.428033711,-0.04798696,-0.634559634
NM_153774,1.487267828,-0.311885436,-0.587691196,-0.587691196
NM_173437,-0.640231204,1.464978445,-0.640231204,-0.184516037
NM_007791,1.5,-0.5,-0.5,-0.5
NM_013750,-0.5,-0.5,1.5,-0.5
NM_133664,-0.52271273,-0.52271273,-0.453782434,1.499207893
NM_001039472,-0.5,1.5,-0.5,-0.5
NM_001081360,-0.519288596,1.499430784,-0.519288596,-0.460853591
NM_001160251,-0.5,-0.5,-0.5,1.5
NM_177643,-0.52510231,-0.52510231,1.499029991,-0.448825371
NM_001268286,-1.413622476,0.013971915,0.804623741,0.59502682
NM_011210,1.011978709,-1.188355702,0.611712802,-0.435335809
CUFF.272.1,-0.48729798,-0.50855521,1.499937196,-0.504084006
NM_021605,0.8959429,0.813865191,-0.663608567,-1.046199523
NM_001081226,0.300476162,1.285390212,-0.792933187,-0.792933187
NM_001166501,-0.5,-0.5,-0.5,1.5
NM_181347,1.316892522,-0.777521271,0.238150021,-0.777521271
NM_172643,-0.46571715,1.499562932,-0.516922891,-0.516922891
NM_009791,1.5,-0.5,-0.5,-0.5
CUFF.279.1,1.408822968,0.009279812,-0.639682875,-0.778419905
NM_145991,0.41792979,-0.818416318,1.218902847,-0.818416318
NM_001038593,1.5,-0.5,-0.5,-0.5
NM_001038592,-0.5,-0.5,-0.5,1.5
NM_023505,-0.5,-0.5,-0.5,1.5
NM_013835,-0.5,-0.5,-0.5,1.5
NM_019562,1.492732028,-0.578876394,-0.359236587,-0.554619047
NM_001159866,-0.568914918,1.494499271,-0.377778806,-0.547805548
NM_009061,-0.5,1.5,-0.5,-0.5
NM_015811,0.878471058,-1.059484933,-0.647530075,0.82854395
NM_008869,-0.5,-0.5,-0.5,1.5
NM_011198,-0.5,-0.5,-0.5,1.5
NR_110420,-0.5,-0.5,-0.5,1.5
NM_133780,-0.942824743,1.193970991,0.446256202,-0.69740245
NM_001039512,0.52282142,1.151255945,-0.837038683,-0.837038683
NM_025819,1.460966542,-0.647250276,-0.16646599,-0.647250276
NM_026876,1.484468133,-0.596316401,-0.596316401,-0.291835331
NM_011277,-0.759604714,-0.759604714,1.347823515,0.171385912
NM_022018,-0.660768507,-0.213506194,-0.596212048,1.470486749
CUFF.297.1,0.168465413,1.346368521,-0.681422603,-0.833411331
NM_001039644,1.160495622,-0.957134059,0.49684505,-0.700206613
NM_197990,1.25804184,0.35083638,-0.80443911,-0.80443911
NM_016846,-0.5,-0.5,1.5,-0.5
NM_026369,1.325096652,-1.077327864,-0.286348006,0.038579219
NM_010877,1.485245594,-0.590249392,-0.597734713,-0.297261488
NM_010683,1.5,-0.5,-0.5,-0.5
NM_007842,0.062075242,0.970024536,0.356470623,-1.388570401
NM_010500,-0.273365831,-0.943206498,1.413149044,-0.196576714
NM_008209,1.5,-0.5,-0.5,-0.5
NM_021433,1.041055616,-0.804427677,0.669436919,-0.906064858
NM_011273,1.499329036,-0.504546372,-0.533785872,-0.460996792
NM_023268,-0.5,-0.5,1.5,-0.5
NM_001039184,-0.073566442,-0.681733705,-0.681733705,1.437033852
NM_001160018,-0.86099379,-0.86099379,0.729162885,0.992824695
NM_001160182,1.5,-0.5,-0.5,-0.5
NM_022329,-0.5,-0.5,1.5,-0.5
NM_001160181,-0.864581607,-0.864581607,0.935273117,0.793890097
NM_009230,1.073505252,0.578557835,-1.09824569,-0.553817397
NM_001136104,-0.149490112,-0.653756443,-0.653756443,1.457002997
NM_023141,-1.197122792,-0.088829303,0.037926471,1.248025624
NM_145413,0.416579728,-1.093911279,-0.498122857,1.175454408
NM_001159966,-0.5,1.5,-0.5,-0.5
NM_001159968,-0.5,1.5,-0.5,-0.5
NM_001159967,-0.5,1.5,-0.5,-0.5
NM_177644,-0.5,-0.5,-0.5,1.5
NR_027984,1.499809875,-0.477452424,-0.510143691,-0.51221376
NM_001033284,1.5,-0.5,-0.5,-0.5
NM_011931,1.499019643,-0.525234075,-0.448551493,-0.525234075
NM_001162896,-0.5,-0.5,-0.5,1.5
NM_025474,0.510670906,-0.851549479,1.159372957,-0.818494385
NM_009786,-1.477310493,0.515682093,0.692073633,0.269554767
NM_001038621,-0.11025327,-0.668443007,1.447139284,-0.668443007
NM_001024952,-0.578826663,-0.30946963,1.486897659,-0.598601365
NM_173424,-0.5,-0.5,-0.5,1.5
NM_007453,1.499994021,-0.50199443,-0.50199443,-0.496005162
NM_172645,-0.421857781,1.475423967,-0.739102752,-0.314463435
NM_026078,-0.5,1.5,-0.5,-0.5
NM_001039045,-0.554358612,-0.386584032,-0.554358612,1.495301256
NM_016796,1.5,-0.5,-0.5,-0.5
NM_001081290,-0.809076893,1.24587108,0.372282706,-0.809076893
NM_001286002,-0.5,-0.5,-0.5,1.5
NM_001160208,-0.5,-0.5,-0.5,1.5
NM_025505,-0.5,-0.5,-0.5,1.5
NM_009721,1.5,-0.5,-0.5,-0.5
NM_145512,-0.771482619,1.173154169,-0.889259281,0.487587731
NM_145513,-0.465853169,-0.631448894,1.492636521,-0.395334458
NM_028759,-0.516751193,-0.466069446,-0.516751193,1.499571832
NM_027430,1.391531427,-0.29849066,-0.980786749,-0.112254018
NM_001038846,-0.529418444,-0.529418444,1.498661562,-0.439824674
NM_011804,0.903029582,0.323697265,-1.428019264,0.201292416
NM_198932,1.5,-0.5,-0.5,-0.5
NM_030245,-0.5,-0.5,-0.5,1.5
NM_030724,1.375645358,0.045263738,-0.491297399,-0.929611697
NM_001039483,1.465052107,-0.393883943,-0.785361126,-0.285807038
NM_019993,-0.693028942,1.427482324,-0.693028942,-0.04142444
NM_025569,-0.810870142,0.380778028,1.240962255,-0.810870142
NM_001291509,-0.5,-0.5,1.5,-0.5
NM_023284,-0.5,-0.5,1.5,-0.5
NM_010476,-0.5,-0.5,-0.5,1.5
NR_040438,-0.5,-0.5,1.5,-0.5
CUFF.341.1,1.453095776,-0.145514409,-0.7327011,-0.574880267
NM_012009,-0.5,-0.5,-0.5,1.5
NM_001198955,-0.5,-0.5,1.5,-0.5
NM_001081304,1.096240969,-0.189542689,-1.275321895,0.368623615
NM_010187,-0.5,1.5,-0.5,-0.5
NM_010188,1.48520729,-0.575004429,-0.612095997,-0.298106865
NM_025321,-0.776716716,1.091327454,-0.917642653,0.603031916
NM_001037170,1.499180721,-0.523094335,-0.523094335,-0.452992051
NM_010185,-0.201405396,-1.333347431,0.723289152,0.811463675
NM_153064,1.418126488,-0.918381265,-0.148333281,-0.351411942
NM_172845,-1.11408009,0.886527195,0.8018916,-0.574338705
NM_020579,-0.5,-0.5,1.5,-0.5
NM_025388,1.401878492,-0.358818702,-0.096089552,-0.946970237
NM_011615,-0.5,-0.5,1.5,-0.5
NM_012049,1.5,-0.5,-0.5,-0.5
NM_011070,-0.5,-0.5,-0.5,1.5
NM_001122680,-0.5,-0.5,-0.5,1.5
NM_001005508,-0.520479035,1.492172565,-0.362500805,-0.609192725
NM_009480,-0.5,-0.5,-0.5,1.5
NM_172647,-0.923675768,1.408760649,-0.39181206,-0.093272821
NM_019484,-0.5,-0.5,-0.5,1.5
NM_018729,-0.5,-0.5,-0.5,1.5
NM_144539,-0.846918591,1.10276581,0.591071373,-0.846918591
NM_007649,-0.5,1.5,-0.5,-0.5
NM_001252472,1.5,-0.5,-0.5,-0.5
NM_013489,-0.5256429,1.498987178,-0.5256429,-0.447701377
NM_001289470,-0.512498075,1.499762703,-0.512498075,-0.474766554
NM_021607,1.5,-0.5,-0.5,-0.5
NM_009938,-1.487899352,0.542463712,0.622658416,0.322777224
NM_001159525,0.084402555,-0.561441184,1.370746562,-0.893707932
NM_153555,1.5,-0.5,-0.5,-0.5
NM_011063,-0.13134809,1.445836314,-0.776335224,-0.538153
NM_080419,1.198293225,0.192477885,-1.22449966,-0.16627145
NM_026234,-0.5,-0.5,-0.5,1.5
NM_029612,-0.551807901,-0.81874046,1.422149575,-0.051601214
NM_001145800,-0.5,-0.5,-0.5,1.5
NM_178598,0.318903581,-1.293905467,-0.124379278,1.099381164
NM_026725,-0.5,-0.5,-0.5,1.5
